event_time,event_id,vehicle_id,occupant_id,seat_position,occupant_role,posture,seat_track_position,seat_type,seat_performance,belt_use,belt_failure,belt_anchorage,total_surprisal_bits,occupant_anomaly_percentile,anomaly_tier,anomaly_severity,dominant_contributor,dominant_contribution_percent,top_3_contributors,anomaly_signature,source_type,source_reference,model_type,model_version
2026-01-01T01:32:45,OCC-00005566,SIM-710176,OCC-35643765,FRONT RIGHT SIDE,PASSENGER,NOT COLLECTED/UNKNOWN,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,12.370056809059655,79.58,ELEVATED,ELEVATED,belt_use,25.322844869471318,belt_use:25.32% | posture:20.30% | seat_position:18.20%,ELEVATED: belt use dominates anomaly (25.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:46,OCC-00005567,SIM-583301,OCC-89029724,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,8.78466557414344,39.675,BASELINE,MODERATE,belt_anchorage,36.53221661433682,belt_anchorage:36.53% | seat_position:25.62% | seat_track_position:18.59%,BASELINE: belt anchorage dominates anomaly (36.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:47,OCC-00005568,SIM-138094,OCC-78622642,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.52953192704942,3.325,BASELINE,LOW,seat_track_position,32.86303080245459,seat_track_position:32.86% | belt_anchorage:27.71% | seat_position:12.17%,BASELINE: seat track position dominates anomaly (32.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:48,OCC-00005569,SIM-663108,OCC-63769885,THIRD RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER WITH CHILD SEAT,NO FAILURE,NO UPPER ANCHOR,11.658958713532359,73.05,MODERATE,MODERATE,seat_position,66.64466438979288,seat_position:66.64% | seat_type:18.14% | belt_use:13.59%,MODERATE: seat position dominates anomaly (66.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:49,OCC-00005570,SIM-406621,OCC-13045290,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,TRACK/ANCHOR FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,10.991380345762007,66.69500000000001,MODERATE,MODERATE,seat_performance,56.46424918983737,seat_performance:56.46% | seat_track_position:16.53% | belt_anchorage:12.96%,MODERATE: seat performance dominates anomaly (56.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:50,OCC-00005571,SIM-255923,OCC-87294696,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,8.885798365290661,41.185,BASELINE,MODERATE,belt_anchorage,33.55750975553677,belt_anchorage:33.56% | belt_use:25.52% | seat_track_position:20.45%,BASELINE: belt anchorage dominates anomaly (33.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:51,OCC-00005572,SIM-914034,OCC-63066814,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,10.223847800368365,58.31,MODERATE,MODERATE,belt_anchorage,43.134954196211346,belt_anchorage:43.13% | seat_position:22.02% | seat_track_position:20.90%,MODERATE: belt anchorage dominates anomaly (43.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:52,OCC-00005573,SIM-331802,OCC-23948473,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,ADJUSTERS FAILED,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,15.235870034466817,94.98,HIGH,ELEVATED,seat_performance,52.61798813950782,seat_performance:52.62% | belt_anchorage:21.06% | seat_track_position:17.34%,HIGH: seat performance dominates anomaly (52.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:53,OCC-00005574,SIM-123338,OCC-81474320,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,9.22797918501679,47.405,BASELINE,MODERATE,belt_use,28.650435125249086,belt_use:28.65% | seat_position:24.39% | seat_track_position:17.32%,BASELINE: belt use dominates anomaly (28.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:54,OCC-00005575,SIM-386289,OCC-88272655,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,7.551131469120579,25.53,BASELINE,LOW,seat_position,51.251520540743336,seat_position:51.25% | seat_type:18.20% | belt_use:15.94%,BASELINE: seat position dominates anomaly (51.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:55,OCC-00005576,SIM-886418,OCC-66563466,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,9.98548458353154,56.895,MODERATE,MODERATE,belt_anchorage,44.164627453859275,belt_anchorage:44.16% | seat_position:22.54% | seat_track_position:16.35%,MODERATE: belt anchorage dominates anomaly (44.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:56,OCC-00005577,SIM-114759,OCC-17844632,SECOND LEFT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH,NO FAILURE,SHOULDER WITH CHILD SEAT,NO FAILURE,NO UPPER ANCHOR,13.081354756666,84.865,ELEVATED,ELEVATED,belt_use,41.98229616493763,belt_use:41.98% | seat_position:31.23% | seat_type:14.59%,ELEVATED: belt use dominates anomaly (42.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:57,OCC-00005578,SIM-482781,OCC-62275621,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BOX MOUNTED,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,10.686278439035659,63.71,MODERATE,MODERATE,seat_type,42.58895379929458,seat_type:42.59% | seat_track_position:20.43% | belt_anchorage:17.99%,MODERATE: seat type dominates anomaly (42.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:58,OCC-00005579,SIM-698465,OCC-22375489,FRONT LEFT SIDE,DRIVER,OTHER ABNORMAL POSTURE,SEAT AT FORWARD MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,11.73358555840531,74.03999999999999,MODERATE,MODERATE,posture,35.26205611366638,posture:35.26% | seat_track_position:35.25% | belt_anchorage:12.14%,MODERATE: posture dominates anomaly (35.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:32:59,OCC-00005580,SIM-553647,OCC-47951521,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,7.551131469120579,25.53,BASELINE,LOW,seat_position,51.251520540743336,seat_position:51.25% | seat_type:18.20% | belt_use:15.94%,BASELINE: seat position dominates anomaly (51.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:00,OCC-00005581,SIM-137188,OCC-95250510,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BUCKET,NO FAILURE,LAP AND SHOULDER WITH CHILD SEAT,NO FAILURE,NO UPPER ANCHOR,11.650885412996667,72.965,MODERATE,MODERATE,seat_type,38.21277662766882,seat_type:38.21% | seat_position:33.22% | belt_use:10.04%,MODERATE: seat type dominates anomaly (38.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:01,OCC-00005582,SIM-232695,OCC-56823261,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,7.2379689086130155,19.315,BASELINE,LOW,seat_position,31.09987579851039,seat_position:31.10% | seat_track_position:29.52% | belt_anchorage:19.68%,BASELINE: seat position dominates anomaly (31.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:02,OCC-00005583,SIM-101642,OCC-68347417,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,8.808846614027734,40.145,BASELINE,MODERATE,belt_anchorage,50.06389893038238,belt_anchorage:50.06% | seat_track_position:24.79% | seat_position:7.64%,BASELINE: belt anchorage dominates anomaly (50.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:03,OCC-00005584,SIM-399397,OCC-42204620,SECOND LEFT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,9.148468952524535,46.04,BASELINE,MODERATE,seat_position,44.65857350457153,seat_position:44.66% | seat_type:20.87% | belt_use:16.31%,BASELINE: seat position dominates anomaly (44.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:04,OCC-00005585,SIM-107050,OCC-53796308,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.297440412904447,19.955,BASELINE,LOW,belt_anchorage,41.17078173313751,belt_anchorage:41.17% | seat_track_position:27.75% | seat_position:9.22%,BASELINE: belt anchorage dominates anomaly (41.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:05,OCC-00005586,SIM-125431,OCC-26327236,SECOND RIGHT,PASSENGER,NOT COLLECTED/UNKNOWN,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,9.489730924456437,51.425,MODERATE,MODERATE,seat_position,40.78165889805291,seat_position:40.78% | posture:28.06% | seat_type:14.48%,MODERATE: seat position dominates anomaly (40.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:06,OCC-00005587,SIM-335670,OCC-28793845,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,11.336625280180225,70.455,MODERATE,MODERATE,seat_type,38.42432104703492,seat_type:38.42% | seat_performance:19.42% | seat_track_position:17.86%,MODERATE: seat type dominates anomaly (38.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:07,OCC-00005588,SIM-651006,OCC-61260238,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT FORWARD MOST POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,9.05021935362316,43.995,BASELINE,MODERATE,seat_track_position,45.70552530569595,seat_track_position:45.71% | seat_performance:22.84% | belt_anchorage:15.74%,BASELINE: seat track position dominates anomaly (45.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:08,OCC-00005589,SIM-752859,OCC-33452673,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,DEFORMED BY INTRUSION,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,10.739760603074005,64.505,MODERATE,MODERATE,belt_anchorage,26.730775917661436,belt_anchorage:26.73% | seat_performance:24.22% | belt_use:21.11%,MODERATE: belt anchorage dominates anomaly (26.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:09,OCC-00005590,SIM-441823,OCC-72145597,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL DOWN,7.494525477221508,23.825,BASELINE,LOW,seat_performance,34.70984704210268,seat_performance:34.71% | seat_track_position:24.25% | belt_anchorage:20.44%,BASELINE: seat performance dominates anomaly (34.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:10,OCC-00005591,SIM-222808,OCC-95082583,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT FORWARD MOST POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,10.83527923599041,65.145,MODERATE,MODERATE,seat_track_position,38.17576092687683,seat_track_position:38.18% | belt_anchorage:29.62% | seat_performance:19.08%,MODERATE: seat track position dominates anomaly (38.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:11,OCC-00005592,SIM-573644,OCC-26547297,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.8229677222723835,7.22,BASELINE,LOW,seat_track_position,37.49866970083173,seat_track_position:37.50% | belt_anchorage:24.46% | seat_position:11.55%,BASELINE: seat track position dominates anomaly (37.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:12,OCC-00005593,SIM-258246,OCC-50344778,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,10.028357390670584,57.275,MODERATE,MODERATE,posture,27.45122686389565,posture:27.45% | belt_use:20.92% | seat_track_position:20.19%,MODERATE: posture dominates anomaly (27.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:13,OCC-00005594,SIM-961908,OCC-43821628,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT AT FORWARD MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,11.841592748023677,74.735,MODERATE,MODERATE,posture,34.940430833854435,posture:34.94% | seat_track_position:34.93% | belt_anchorage:12.94%,MODERATE: posture dominates anomaly (34.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:14,OCC-00005595,SIM-739247,OCC-45572323,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.52953192704942,3.325,BASELINE,LOW,seat_track_position,32.86303080245459,seat_track_position:32.86% | belt_anchorage:27.71% | seat_position:12.17%,BASELINE: seat track position dominates anomaly (32.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:15,OCC-00005596,SIM-680578,OCC-71903315,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,DEFORMED BY OTHER OCCUPANT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,14.612424249391953,93.165,HIGH,ELEVATED,seat_type,30.956957441509036,seat_type:30.96% | belt_anchorage:15.60% | seat_position:15.40%,HIGH: seat type dominates anomaly (31.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:16,OCC-00005597,SIM-343188,OCC-36892635,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.608027604639635,26.745,BASELINE,LOW,belt_anchorage,42.18219521751021,belt_anchorage:42.18% | seat_track_position:28.70% | seat_position:8.84%,BASELINE: belt anchorage dominates anomaly (42.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:17,OCC-00005598,SIM-653743,OCC-65259910,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,9.326073924423486,48.92,BASELINE,MODERATE,posture,36.79839785504967,posture:36.80% | seat_track_position:28.33% | belt_anchorage:15.27%,BASELINE: posture dominates anomaly (36.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:18,OCC-00005599,SIM-440013,OCC-28130634,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.2065846197983054,18.755,BASELINE,LOW,belt_anchorage,44.531955506004664,belt_anchorage:44.53% | seat_track_position:25.22% | seat_position:9.34%,BASELINE: belt anchorage dominates anomaly (44.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:19,OCC-00005600,SIM-904728,OCC-82315327,SECOND LEFT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,9.119753408527693,45.695,BASELINE,MODERATE,seat_position,44.799190818972555,seat_position:44.80% | seat_type:20.93% | belt_use:15.40%,BASELINE: seat position dominates anomaly (44.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:20,OCC-00005601,SIM-950584,OCC-20453336,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,DEFORMED BY INTRUSION,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,9.651438065855341,53.035,MODERATE,MODERATE,seat_performance,25.15543821625574,seat_performance:25.16% | belt_use:24.24% | seat_track_position:22.62%,MODERATE: seat performance dominates anomaly (25.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:21,OCC-00005602,SIM-333420,OCC-43830620,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.5400709093611,24.945,BASELINE,LOW,belt_use,27.83002612688692,belt_use:27.83% | seat_track_position:26.86% | belt_anchorage:20.68%,BASELINE: belt use dominates anomaly (27.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:22,OCC-00005603,SIM-595832,OCC-77110186,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,DEFORMED BY OCCUPANT,LAP AND SHOULDER,NO FAILURE,FULL UP,8.972714841777066,42.78,BASELINE,MODERATE,seat_performance,42.57550841389042,seat_performance:42.58% | seat_track_position:24.34% | belt_anchorage:15.87%,BASELINE: seat performance dominates anomaly (42.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:23,OCC-00005604,SIM-625033,OCC-65503085,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.502260204792947,24.365,BASELINE,LOW,belt_anchorage,42.77688281647288,belt_anchorage:42.78% | seat_track_position:26.99% | seat_position:8.97%,BASELINE: belt anchorage dominates anomaly (42.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:24,OCC-00005605,SIM-976642,OCC-86215363,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,8.680696000383072,38.4,BASELINE,MODERATE,posture,38.762999345956025,posture:38.76% | seat_track_position:20.93% | belt_anchorage:17.65%,BASELINE: posture dominates anomaly (38.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:25,OCC-00005606,SIM-508591,OCC-37258395,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY OTHER OCCUPANT,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,13.462262136861039,87.12,ELEVATED,ELEVATED,seat_performance,48.341018575026155,seat_performance:48.34% | belt_anchorage:23.84% | seat_track_position:15.04%,ELEVATED: seat performance dominates anomaly (48.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:33:26,OCC-00005607,SIM-763822,OCC-40462929,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.403207812751137,21.685,BASELINE,LOW,belt_anchorage,40.582587176979104,belt_anchorage:40.58% | seat_track_position:29.49% | seat_position:9.09%,BASELINE: belt anchorage dominates anomaly (40.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
